type_gga,time_gga,lat_gga,lat_dir_gga,lon_gga,lon_dir_gga,fix_quality_gga,num_sats_gga,hdop_gga,altitude_gga,altitude_unit_gga,geoid_sep_gga,geoid_unit_gga,age_diff_gga,checksum_gga
GPGGA,135017.250,4308.5403,N,07727.9136,W,1,09,1.07,142.7,M,-34.4,M,,*5C
GPGGA,135017.750,4308.5404,N,07727.9204,W,1,09,1.06,142.5,M,-34.4,M,,*5F
GPGGA,135018.250,4308.5405,N,07727.9272,W,1,09,1.06,142.0,M,-34.4,M,,*50
GPGGA,135018.750,4308.5406,N,07727.9340,W,1,09,1.06,141.5,M,-34.4,M,,*50
GPGGA,135019.250,4308.5407,N,07727.9409,W,1,09,1.06,141.1,M,-34.4,M,,*5B
GPGGA,135019.750,4308.5408,N,07727.9478,W,1,09,1.07,140.7,M,-34.4,M,,*51
GPGGA,135020.250,4308.5410,N,07727.9547,W,1,09,1.06,140.1,M,-34.4,M,,*5D
GPGGA,135020.750,4308.5412,N,07727.9617,W,1,09,1.07,139.5,M,-34.4,M,,*57
GPGGA,135021.250,4308.5414,N,07727.9687,W,1,09,1.06,138.8,M,-34.4,M,,*51
GPGGA,135021.750,4308.5416,N,07727.9758,W,1,09,1.06,138.1,M,-34.4,M,,*5C
GPGGA,135022.250,4308.5418,N,07727.9831,W,1,09,1.06,137.3,M,-34.4,M,,*59
GPGGA,135022.750,4308.5419,N,07727.9905,W,1,09,1.07,136.6,M,-34.4,M,,*5E
GPGGA,135023.250,4308.5421,N,07727.9981,W,1,09,1.06,135.9,M,-34.4,M,,*50
GPGGA,135023.750,4308.5423,N,07728.0059,W,1,09,1.06,135.2,M,-34.4,M,,*56
GPGGA,135024.250,4308.5425,N,07728.0139,W,1,09,1.06,134.8,M,-34.4,M,,*5E
GPGGA,135024.750,4308.5427,N,07728.0220,W,1,09,1.06,134.3,M,-34.4,M,,*59
GPGGA,135025.250,4308.5429,N,07728.0303,W,1,09,1.06,134.0,M,-34.4,M,,*50
GPGGA,135025.750,4308.5430,N,07728.0386,W,1,09,1.06,133.7,M,-34.4,M,,*50
GPGGA,135026.250,4308.5432,N,07728.0468,W,1,09,1.06,133.3,M,-34.4,M,,*57
GPGGA,135026.750,4308.5433,N,07728.0551,W,1,09,1.06,133.1,M,-34.4,M,,*5A
GPGGA,135027.250,4308.5434,N,07728.0632,W,1,09,1.07,132.9,M,-34.4,M,,*57
GPGGA,135027.750,4308.5435,N,07728.0712,W,1,09,1.06,132.8,M,-34.4,M,,*50
GPGGA,135028.250,4308.5435,N,07728.0793,W,1,09,1.06,132.9,M,-34.4,M,,*52
GPGGA,135028.750,4308.5436,N,07728.0873,W,1,09,1.07,132.9,M,-34.4,M,,*54
GPGGA,135029.250,4308.5437,N,07728.0952,W,1,09,1.06,132.7,M,-34.4,M,,*5C
GPGGA,135029.750,4308.5439,N,07728.1031,W,1,09,1.06,132.7,M,-34.4,M,,*5A
GPGGA,135030.250,4308.5441,N,07728.1110,W,1,09,1.06,132.6,M,-34.4,M,,*5B
GPGGA,135030.750,4308.5443,N,07728.1188,W,1,09,1.06,132.4,M,-34.4,M,,*5F
GPGGA,135031.250,4308.5445,N,07728.1265,W,1,09,1.06,132.2,M,-34.4,M,,*5B
GPGGA,135031.750,4308.5447,N,07728.1344,W,1,09,1.06,132.0,M,-34.4,M,,*5C
GPGGA,135032.250,4308.5450,N,07728.1422,W,1,09,1.06,131.9,M,-34.4,M,,*51
GPGGA,135032.750,4308.5452,N,07728.1500,W,1,09,1.06,131.8,M,-34.4,M,,*56
GPGGA,135033.250,4308.5454,N,07728.1579,W,1,09,1.06,131.7,M,-34.4,M,,*55
GPGGA,135033.750,4308.5455,N,07728.1656,W,1,09,1.06,131.6,M,-34.4,M,,*5E
GPGGA,135034.250,4308.5456,N,07728.1732,W,1,09,1.06,131.5,M,-34.4,M,,*5F
GPGGA,135034.750,4308.5457,N,07728.1810,W,1,09,1.06,131.4,M,-34.4,M,,*55
GPGGA,135035.250,4308.5458,N,07728.1887,W,1,09,1.06,131.3,M,-34.4,M,,*57
GPGGA,135035.750,4308.5459,N,07728.1964,W,1,09,1.06,131.2,M,-34.4,M,,*5E
GPGGA,135036.250,4308.5460,N,07728.2042,W,1,09,1.06,131.1,M,-34.4,M,,*5F
GPGGA,135036.750,4308.5462,N,07728.2121,W,1,09,1.06,131.1,M,-34.4,M,,*5C
GPGGA,135037.250,4308.5464,N,07728.2199,W,1,09,1.06,131.1,M,-34.4,M,,*5D
GPGGA,135037.750,4308.5465,N,07728.2277,W,1,09,1.06,130.9,M,-34.4,M,,*53
GPGGA,135038.250,4308.5467,N,07728.2354,W,1,09,1.02,131.2,M,-34.4,M,,*55
GPGGA,135038.750,4308.5468,N,07728.2429,W,1,09,1.06,131.0,M,-34.4,M,,*54
GPGGA,135039.250,4308.5469,N,07728.2506,W,1,09,1.06,131.3,M,-34.4,M,,*5E
GPGGA,135039.750,4308.5471,N,07728.2581,W,1,09,1.06,131.3,M,-34.4,M,,*5D
GPGGA,135040.250,4308.5472,N,07728.2656,W,1,09,1.06,131.5,M,-34.4,M,,*5A
GPGGA,135040.750,4308.5473,N,07728.2730,W,1,09,1.06,131.4,M,-34.4,M,,*5E
GPGGA,135041.250,4308.5474,N,07728.2804,W,1,09,1.06,131.3,M,-34.4,M,,*52
GPGGA,135041.750,4308.5475,N,07728.2878,W,1,09,1.06,131.3,M,-34.4,M,,*5D
GPGGA,135042.250,4308.5477,N,07728.2952,W,1,09,1.06,131.3,M,-34.4,M,,*50
GPGGA,135042.750,4308.5478,N,07728.3026,W,1,09,1.06,131.2,M,-34.4,M,,*50
GPGGA,135043.250,4308.5478,N,07728.3100,W,1,09,1.06,131.1,M,-34.4,M,,*52
GPGGA,135043.750,4308.5480,N,07728.3175,W,1,09,1.06,131.0,M,-34.4,M,,*53
GPGGA,135044.250,4308.5481,N,07728.3248,W,1,09,1.06,130.9,M,-34.4,M,,*55
GPGGA,135044.750,4308.5482,N,07728.3322,W,1,09,1.06,130.7,M,-34.4,M,,*50
GPGGA,135045.250,4308.5483,N,07728.3394,W,1,09,1.06,130.6,M,-34.4,M,,*59
GPGGA,135045.750,4308.5485,N,07728.3466,W,1,09,1.06,130.4,M,-34.4,M,,*52
GPGGA,135046.250,4308.5486,N,07728.3538,W,1,09,1.06,130.3,M,-34.4,M,,*5A
GPGGA,135046.750,4308.5488,N,07728.3608,W,1,09,1.06,130.2,M,-34.4,M,,*50
GPGGA,135047.250,4308.5489,N,07728.3678,W,1,09,1.06,130.1,M,-34.4,M,,*51
GPGGA,135047.750,4308.5490,N,07728.3747,W,1,09,1.06,130.0,M,-34.4,M,,*50
GPGGA,135048.250,4308.5492,N,07728.3815,W,1,09,1.06,129.9,M,-34.4,M,,*51
GPGGA,135048.750,4308.5493,N,07728.3883,W,1,09,1.06,129.9,M,-34.4,M,,*5A
GPGGA,135049.250,4308.5494,N,07728.3950,W,1,09,1.06,129.9,M,-34.4,M,,*56
GPGGA,135049.750,4308.5495,N,07728.4016,W,1,09,1.06,129.9,M,-34.4,M,,*5E
GPGGA,135050.250,4308.5496,N,07728.4083,W,1,09,1.06,129.9,M,-34.4,M,,*5C
GPGGA,135050.750,4308.5497,N,07728.4148,W,1,09,1.06,129.9,M,-34.4,M,,*5E
GPGGA,135051.250,4308.5498,N,07728.4213,W,1,09,1.06,129.9,M,-34.4,M,,*58
GPGGA,135051.750,4308.5499,N,07728.4276,W,1,09,1.06,129.8,M,-34.4,M,,*5E
GPGGA,135052.250,4308.5500,N,07728.4337,W,1,09,1.06,129.9,M,-34.4,M,,*5C
GPGGA,135052.750,4308.5502,N,07728.4394,W,1,09,1.06,130.0,M,-34.4,M,,*53
GPGGA,135053.250,4308.5504,N,07728.4446,W,1,09,1.06,130.0,M,-34.4,M,,*59
GPGGA,135053.750,4308.5506,N,07728.4495,W,1,09,1.06,130.0,M,-34.4,M,,*50
GPGGA,135054.250,4308.5508,N,07728.4537,W,1,09,1.06,130.0,M,-34.4,M,,*55
GPGGA,135054.750,4308.5508,N,07728.4575,W,1,09,1.06,130.1,M,-34.4,M,,*57
GPGGA,135055.250,4308.5508,N,07728.4607,W,1,09,1.06,130.1,M,-34.4,M,,*55
GPGGA,135055.750,4308.5508,N,07728.4637,W,1,09,1.06,130.4,M,-34.4,M,,*56
GPGGA,135056.250,4308.5509,N,07728.4659,W,1,09,1.06,130.4,M,-34.4,M,,*59
GPGGA,135056.750,4308.5509,N,07728.4683,W,1,09,1.06,130.3,M,-34.4,M,,*5C
GPGGA,135057.250,4308.5509,N,07728.4708,W,1,09,1.06,130.3,M,-34.4,M,,*5A
GPGGA,135057.750,4308.5509,N,07728.4731,W,1,09,1.06,130.2,M,-34.4,M,,*54
GPGGA,135058.250,4308.5509,N,07728.4752,W,1,09,1.06,130.1,M,-34.4,M,,*58
GPGGA,135058.750,4308.5509,N,07728.4772,W,1,09,1.06,130.1,M,-34.4,M,,*5F
GPGGA,135059.250,4308.5509,N,07728.4791,W,1,09,1.06,130.0,M,-34.4,M,,*57
GPGGA,135059.750,4308.5509,N,07728.4809,W,1,09,1.06,129.8,M,-34.4,M,,*5C
GPGGA,135100.250,4308.5510,N,07728.4825,W,1,09,1.06,129.7,M,-34.4,M,,*5D
GPGGA,135100.750,4308.5511,N,07728.4842,W,1,09,1.06,129.6,M,-34.4,M,,*59
GPGGA,135101.250,4308.5511,N,07728.4859,W,1,09,1.06,129.4,M,-34.4,M,,*55
GPGGA,135101.750,4308.5512,N,07728.4878,W,1,09,1.06,129.3,M,-34.4,M,,*57
GPGGA,135102.250,4308.5514,N,07728.4900,W,1,09,1.06,129.1,M,-34.4,M,,*5B
GPGGA,135102.750,4308.5515,N,07728.4923,W,1,09,1.06,129.0,M,-34.4,M,,*5F
GPGGA,135103.250,4308.5516,N,07728.4948,W,1,09,1.06,129.0,M,-34.4,M,,*55
GPGGA,135103.750,4308.5518,N,07728.4976,W,1,09,1.06,129.0,M,-34.4,M,,*53
GPGGA,135104.250,4308.5520,N,07728.5008,W,1,09,1.06,129.0,M,-34.4,M,,*5B
GPGGA,135104.750,4308.5521,N,07728.5042,W,1,09,1.06,129.0,M,-34.4,M,,*51
GPGGA,135105.250,4308.5523,N,07728.5079,W,1,09,1.06,128.9,M,-34.4,M,,*57
GPGGA,135105.750,4308.5524,N,07728.5116,W,1,09,1.06,129.0,M,-34.4,M,,*55
GPGGA,135106.250,4308.5524,N,07728.5156,W,1,09,1.06,129.2,M,-34.4,M,,*55
GPGGA,135106.750,4308.5524,N,07728.5196,W,1,09,1.06,129.3,M,-34.4,M,,*5D
GPGGA,135107.250,4308.5524,N,07728.5238,W,1,09,1.06,129.4,M,-34.4,M,,*59
GPGGA,135107.750,4308.5523,N,07728.5282,W,1,09,1.06,129.5,M,-34.4,M,,*5B
GPGGA,135108.250,4308.5522,N,07728.5329,W,1,09,1.06,129.5,M,-34.4,M,,*50
GPGGA,135108.750,4308.5521,N,07728.5377,W,1,09,1.06,129.3,M,-34.4,M,,*5B
GPGGA,135109.250,4308.5521,N,07728.5427,W,1,09,1.06,129.2,M,-34.4,M,,*5C
GPGGA,135109.750,4308.5521,N,07728.5478,W,1,09,1.06,129.2,M,-34.4,M,,*53
GPGGA,135110.250,4308.5521,N,07728.5530,W,1,09,1.06,129.3,M,-34.4,M,,*52
GPGGA,135110.750,4308.5520,N,07728.5583,W,1,09,1.06,129.5,M,-34.4,M,,*58
GPGGA,135111.250,4308.5519,N,07728.5637,W,1,09,1.06,129.8,M,-34.4,M,,*57
GPGGA,135111.750,4308.5518,N,07728.5693,W,1,09,1.06,129.9,M,-34.4,M,,*5C
GPGGA,135112.250,4308.5517,N,07728.5750,W,1,09,1.06,129.8,M,-34.4,M,,*5A
GPGGA,135112.750,4308.5516,N,07728.5807,W,1,09,1.06,129.7,M,-34.4,M,,*5C
GPGGA,135113.250,4308.5517,N,07728.5865,W,1,09,1.06,129.8,M,-34.4,M,,*52
GPGGA,135113.750,4308.5516,N,07728.5924,W,1,09,1.06,129.9,M,-34.4,M,,*53
GPGGA,135114.250,4308.5516,N,07728.5984,W,1,09,1.06,130.0,M,-34.4,M,,*5A
GPGGA,135114.750,4308.5515,N,07728.6042,W,1,09,1.06,130.1,M,-34.4,M,,*5D
GPGGA,135115.250,4308.5514,N,07728.6101,W,1,09,1.06,130.3,M,-34.4,M,,*5C
GPGGA,135115.750,4308.5512,N,07728.6158,W,1,09,1.06,130.3,M,-34.4,M,,*53
GPGGA,135116.250,4308.5511,N,07728.6215,W,1,09,1.06,130.4,M,-34.4,M,,*5B
GPGGA,135116.750,4308.5510,N,07728.6272,W,1,09,1.06,130.5,M,-34.4,M,,*5F
GPGGA,135117.250,4308.5510,N,07728.6330,W,1,09,1.06,130.6,M,-34.4,M,,*5F
GPGGA,135117.750,4308.5509,N,07728.6388,W,1,09,1.06,130.6,M,-34.4,M,,*51
GPGGA,135118.250,4308.5510,N,07728.6448,W,1,09,1.06,130.4,M,-34.4,M,,*5A
GPGGA,135118.750,4308.5509,N,07728.6507,W,1,09,1.06,130.2,M,-34.4,M,,*5B
GPGGA,135119.250,4308.5508,N,07728.6567,W,1,09,1.06,129.9,M,-34.4,M,,*5B
GPGGA,135119.750,4308.5509,N,07728.6629,W,1,09,1.06,129.5,M,-34.4,M,,*5A
GPGGA,135120.250,4308.5509,N,07728.6692,W,1,09,1.06,129.1,M,-34.4,M,,*51
GPGGA,135120.750,4308.5509,N,07728.6756,W,1,09,1.06,128.7,M,-34.4,M,,*5A
GPGGA,135121.250,4308.5510,N,07728.6821,W,1,09,1.06,128.4,M,-34.4,M,,*5A
GPGGA,135121.750,4308.5509,N,07728.6884,W,1,09,1.06,128.0,M,-34.4,M,,*5C
GPGGA,135122.250,4308.5509,N,07728.6947,W,1,09,1.06,127.6,M,-34.4,M,,*5D
GPGGA,135122.750,4308.5509,N,07728.7010,W,1,09,1.06,127.3,M,-34.4,M,,*57
GPGGA,135123.250,4308.5508,N,07728.7073,W,1,09,1.06,127.1,M,-34.4,M,,*55
GPGGA,135123.750,4308.5508,N,07728.7136,W,1,09,1.06,126.8,M,-34.4,M,,*58
GPGGA,135124.250,4308.5507,N,07728.7198,W,1,09,1.06,126.4,M,-34.4,M,,*5D
GPGGA,135124.750,4308.5507,N,07728.7261,W,1,09,1.06,126.1,M,-34.4,M,,*58
GPGGA,135125.250,4308.5507,N,07728.7322,W,1,09,1.06,125.6,M,-34.4,M,,*5E
GPGGA,135125.750,4308.5507,N,07728.7384,W,1,09,1.06,125.2,M,-34.4,M,,*53
GPGGA,135126.250,4308.5506,N,07728.7447,W,1,09,1.06,124.9,M,-34.4,M,,*56
GPGGA,135126.750,4308.5505,N,07728.7509,W,1,09,1.06,124.6,M,-34.4,M,,*54
GPGGA,135127.250,4308.5504,N,07728.7572,W,1,09,1.06,124.3,M,-34.4,M,,*58
GPGGA,135127.750,4308.5502,N,07728.7635,W,1,09,1.06,124.0,M,-34.4,M,,*58
GPGGA,135128.250,4308.5501,N,07728.7698,W,1,09,1.06,123.7,M,-34.4,M,,*56
GPGGA,135128.750,4308.5500,N,07728.7760,W,1,09,1.06,123.4,M,-34.4,M,,*57
GPGGA,135129.250,4308.5499,N,07728.7823,W,1,09,1.06,123.3,M,-34.4,M,,*5D
GPGGA,135129.750,4308.5498,N,07728.7887,W,1,09,1.06,123.3,M,-34.4,M,,*57
GPGGA,135130.250,4308.5498,N,07728.7951,W,1,09,1.06,123.2,M,-34.4,M,,*51
GPGGA,135130.750,4308.5498,N,07728.8016,W,1,09,1.06,123.1,M,-34.4,M,,*52
GPGGA,135131.250,4308.5497,N,07728.8080,W,1,09,1.06,123.0,M,-34.4,M,,*57
GPGGA,135131.750,4308.5497,N,07728.8146,W,1,09,1.06,122.8,M,-34.4,M,,*50
GPGGA,135132.250,4308.5497,N,07728.8211,W,1,09,1.06,122.7,M,-34.4,M,,*58
GPGGA,135132.750,4308.5498,N,07728.8277,W,1,09,1.06,122.7,M,-34.4,M,,*52
GPGGA,135133.250,4308.5499,N,07728.8343,W,1,09,1.06,122.8,M,-34.4,M,,*5E
GPGGA,135133.750,4308.5500,N,07728.8408,W,1,09,1.06,122.8,M,-34.4,M,,*52
GPGGA,135134.250,4308.5501,N,07728.8474,W,1,09,1.06,122.8,M,-34.4,M,,*5A
GPGGA,135134.750,4308.5502,N,07728.8539,W,1,09,1.06,122.7,M,-34.4,M,,*5B
GPGGA,135135.250,4308.5503,N,07728.8606,W,1,09,1.06,122.5,M,-34.4,M,,*53
GPGGA,135135.750,4308.5505,N,07728.8671,W,1,09,1.06,122.3,M,-34.4,M,,*56
GPGGA,135136.250,4308.5509,N,07728.8738,W,1,09,1.06,122.2,M,-34.4,M,,*51
GPGGA,135136.750,4308.5514,N,07728.8804,W,1,09,1.06,122.1,M,-34.4,M,,*5B
GPGGA,135137.250,4308.5522,N,07728.8869,W,1,09,1.06,122.0,M,-34.4,M,,*50
GPGGA,135137.750,4308.5532,N,07728.8933,W,1,09,1.06,121.9,M,-34.4,M,,*50
GPGGA,135138.250,4308.5544,N,07728.8994,W,1,09,1.06,121.9,M,-34.4,M,,*56
GPGGA,135138.750,4308.5557,N,07728.9055,W,1,09,1.06,121.8,M,-34.4,M,,*55
GPGGA,135139.250,4308.5573,N,07728.9116,W,1,09,1.06,121.7,M,-34.4,M,,*5E
GPGGA,135139.750,4308.5591,N,07728.9176,W,1,09,1.06,121.7,M,-34.4,M,,*51
GPGGA,135140.250,4308.5612,N,07728.9232,W,1,09,1.06,121.6,M,-34.4,M,,*50
GPGGA,135140.750,4308.5636,N,07728.9289,W,1,09,1.06,121.7,M,-34.4,M,,*52
GPGGA,135141.250,4308.5663,N,07728.9345,W,1,09,1.06,121.7,M,-34.4,M,,*57
GPGGA,135141.750,4308.5690,N,07728.9399,W,1,09,1.06,121.8,M,-34.4,M,,*50
GPGGA,135142.250,4308.5720,N,07728.9452,W,1,09,1.06,121.6,M,-34.4,M,,*52
GPGGA,135142.750,4308.5751,N,07728.9501,W,1,09,1.06,121.4,M,-34.4,M,,*54
GPGGA,135143.250,4308.5784,N,07728.9549,W,1,09,1.06,121.3,M,-34.4,M,,*53
GPGGA,135143.750,4308.5824,N,07728.9593,W,1,09,1.06,121.0,M,-34.4,M,,*57
GPGGA,135144.250,4308.5864,N,07728.9635,W,1,09,1.06,120.6,M,-34.4,M,,*59
GPGGA,135144.750,4308.5905,N,07728.9676,W,1,09,1.06,120.5,M,-34.4,M,,*5E
GPGGA,135145.250,4308.5945,N,07728.9717,W,1,09,1.06,120.6,M,-34.4,M,,*5B
GPGGA,135145.750,4308.5986,N,07728.9758,W,1,09,1.06,120.8,M,-34.4,M,,*54
GPGGA,135146.250,4308.6025,N,07728.9800,W,1,09,1.06,120.9,M,-34.4,M,,*52
GPGGA,135146.750,4308.6064,N,07728.9841,W,1,09,1.06,121.2,M,-34.4,M,,*5D
GPGGA,135147.250,4308.6104,N,07728.9882,W,1,09,1.06,121.2,M,-34.4,M,,*51
GPGGA,135147.750,4308.6143,N,07728.9923,W,1,09,1.06,121.0,M,-34.4,M,,*5F
GPGGA,135148.250,4308.6181,N,07728.9964,W,1,09,1.06,121.1,M,-34.4,M,,*59
GPGGA,135148.750,4308.6219,N,07729.0004,W,1,09,1.06,121.0,M,-34.4,M,,*58
GPGGA,135149.250,4308.6256,N,07729.0044,W,1,09,1.06,120.9,M,-34.4,M,,*5B
GPGGA,135149.750,4308.6292,N,07729.0084,W,1,09,1.06,120.9,M,-34.4,M,,*5A
GPGGA,135150.250,4308.6329,N,07729.0123,W,1,09,1.06,120.7,M,-34.4,M,,*54
GPGGA,135150.750,4308.6365,N,07729.0161,W,1,09,1.06,120.5,M,-34.4,M,,*5D
GPGGA,135151.250,4308.6402,N,07729.0200,W,1,09,1.06,120.3,M,-34.4,M,,*5D
GPGGA,135151.750,4308.6438,N,07729.0238,W,1,09,1.06,120.2,M,-34.4,M,,*5B
GPGGA,135152.250,4308.6475,N,07729.0278,W,1,09,1.06,120.2,M,-34.4,M,,*50
GPGGA,135152.750,4308.6513,N,07729.0317,W,1,09,1.06,120.2,M,-34.4,M,,*5C
GPGGA,135153.250,4308.6550,N,07729.0356,W,1,09,1.06,120.1,M,-34.4,M,,*59
GPGGA,135153.750,4308.6587,N,07729.0395,W,1,09,1.06,119.9,M,-34.4,M,,*5B
GPGGA,135154.250,4308.6624,N,07729.0433,W,1,09,1.06,119.7,M,-34.4,M,,*56
GPGGA,135154.750,4308.6662,N,07729.0471,W,1,09,1.06,119.6,M,-34.4,M,,*56
GPGGA,135155.250,4308.6698,N,07729.0509,W,1,09,1.06,119.5,M,-34.4,M,,*5A
GPGGA,135155.750,4308.6733,N,07729.0546,W,1,09,1.06,119.5,M,-34.4,M,,*54
GPGGA,135156.250,4308.6768,N,07729.0582,W,1,09,1.06,119.6,M,-34.4,M,,*57
GPGGA,135156.750,4308.6800,N,07729.0618,W,1,08,1.25,119.8,M,-34.4,M,,*5D
GPGGA,135157.250,4308.6831,N,07729.0651,W,1,09,1.06,119.9,M,-34.4,M,,*57
GPGGA,135157.750,4308.6862,N,07729.0683,W,1,09,1.06,120.0,M,-34.4,M,,*58
GPGGA,135158.250,4308.6891,N,07729.0713,W,1,08,1.25,120.2,M,-34.4,M,,*54
GPGGA,135158.750,4308.6919,N,07729.0743,W,1,08,1.25,120.4,M,-34.4,M,,*53
GPGGA,135159.250,4308.6947,N,07729.0771,W,1,08,1.25,120.4,M,-34.4,M,,*5D
GPGGA,135159.750,4308.6974,N,07729.0798,W,1,08,1.25,120.4,M,-34.4,M,,*5F
GPGGA,135200.250,4308.7000,N,07729.0823,W,1,08,1.25,120.5,M,-34.4,M,,*50
GPGGA,135200.750,4308.7027,N,07729.0848,W,1,08,1.25,120.5,M,-34.4,M,,*5D
GPGGA,135201.250,4308.7053,N,07729.0871,W,1,08,1.25,120.3,M,-34.4,M,,*56
GPGGA,135201.750,4308.7078,N,07729.0893,W,1,09,1.06,120.4,M,-34.4,M,,*51
GPGGA,135202.250,4308.7103,N,07729.0913,W,1,09,1.06,120.4,M,-34.4,M,,*53
GPGGA,135202.750,4308.7126,N,07729.0930,W,1,08,1.25,120.5,M,-34.4,M,,*51
GPGGA,135203.250,4308.7147,N,07729.0944,W,1,08,1.25,120.6,M,-34.4,M,,*52
GPGGA,135203.750,4308.7167,N,07729.0955,W,1,08,1.25,120.7,M,-34.4,M,,*54
GPGGA,135204.250,4308.7182,N,07729.0962,W,1,09,1.06,120.6,M,-34.4,M,,*58
GPGGA,135204.750,4308.7195,N,07729.0966,W,1,09,1.06,120.7,M,-34.4,M,,*5E
GPGGA,135205.250,4308.7208,N,07729.0970,W,1,09,1.06,120.8,M,-34.4,M,,*55
GPGGA,135205.750,4308.7218,N,07729.0970,W,1,09,1.06,121.9,M,-34.4,M,,*51
GPGGA,135206.250,4308.7226,N,07729.0967,W,1,09,1.06,123.5,M,-34.4,M,,*52
GPGGA,135206.750,4308.7232,N,07729.0965,W,1,09,1.06,124.8,M,-34.4,M,,*5A
GPGGA,135207.250,4308.7237,N,07729.0964,W,1,09,1.06,125.7,M,-34.4,M,,*54
GPGGA,135207.750,4308.7240,N,07729.0962,W,1,09,1.06,126.8,M,-34.4,M,,*5B
GPGGA,135208.250,4308.7241,N,07729.0963,W,1,09,1.06,127.6,M,-34.4,M,,*5E
GPGGA,135208.750,4308.7234,N,07729.0961,W,1,09,1.06,127.3,M,-34.4,M,,*5E
GPGGA,135209.250,4308.7229,N,07729.0961,W,1,09,1.06,127.4,M,-34.4,M,,*51
GPGGA,135212.000,4308.7228,N,07729.0975,W,1,09,1.02,127.7,M,-34.4,M,,*5F
GPGGA,135212.250,4308.7229,N,07729.0981,W,1,09,1.02,127.7,M,-34.4,M,,*52
GPGGA,135212.500,4308.7230,N,07729.0986,W,1,09,1.06,127.8,M,-34.4,M,,*54
GPGGA,135212.750,4308.7232,N,07729.0993,W,1,09,1.06,127.7,M,-34.4,M,,*5A
GPGGA,135213.000,4308.7235,N,07729.1000,W,1,09,1.06,127.7,M,-34.4,M,,*5C
GPGGA,135213.250,4308.7236,N,07729.1008,W,1,09,1.06,127.8,M,-34.4,M,,*5F
GPGGA,135213.500,4308.7237,N,07729.1016,W,1,09,1.06,128.0,M,-34.4,M,,*54
GPGGA,135213.750,4308.7237,N,07729.1025,W,1,09,1.06,128.1,M,-34.4,M,,*52
GPGGA,135214.000,4308.7236,N,07729.1035,W,1,09,1.06,128.3,M,-34.4,M,,*55
GPGGA,135214.250,4308.7235,N,07729.1045,W,1,09,1.06,128.4,M,-34.4,M,,*51
GPGGA,135214.500,4308.7234,N,07729.1056,W,1,09,1.06,128.5,M,-34.4,M,,*51
GPGGA,135214.750,4308.7232,N,07729.1069,W,1,09,1.06,128.7,M,-34.4,M,,*5E
GPGGA,135215.000,4308.7230,N,07729.1083,W,1,09,1.06,128.8,M,-34.4,M,,*54
GPGGA,135215.250,4308.7228,N,07729.1096,W,1,09,1.06,128.9,M,-34.4,M,,*5F
GPGGA,135215.500,4308.7226,N,07729.1110,W,1,09,1.06,129.0,M,-34.4,M,,*54
GPGGA,135215.750,4308.7224,N,07729.1125,W,1,09,1.06,129.1,M,-34.4,M,,*56
GPGGA,135216.000,4308.7222,N,07729.1140,W,1,09,1.06,129.1,M,-34.4,M,,*52
GPGGA,135216.250,4308.7220,N,07729.1156,W,1,09,1.06,129.2,M,-34.4,M,,*53
GPGGA,135216.500,4308.7219,N,07729.1172,W,1,09,1.06,129.3,M,-34.4,M,,*5C
GPGGA,135216.750,4308.7218,N,07729.1189,W,1,09,1.06,129.3,M,-34.4,M,,*5E
GPGGA,135217.000,4308.7217,N,07729.1208,W,1,09,1.06,129.3,M,-34.4,M,,*58
GPGGA,135217.250,4308.7216,N,07729.1227,W,1,09,1.06,129.4,M,-34.4,M,,*54
GPGGA,135217.500,4308.7216,N,07729.1247,W,1,09,1.06,129.4,M,-34.4,M,,*50
GPGGA,135217.750,4308.7216,N,07729.1267,W,1,09,1.06,129.4,M,-34.4,M,,*55
GPGGA,135218.000,4308.7216,N,07729.1287,W,1,09,1.06,129.4,M,-34.4,M,,*56
GPGGA,135218.250,4308.7217,N,07729.1308,W,1,09,1.06,129.5,M,-34.4,M,,*57
GPGGA,135218.500,4308.7217,N,07729.1329,W,1,09,1.06,129.5,M,-34.4,M,,*56
GPGGA,135218.750,4308.7218,N,07729.1351,W,1,09,1.06,129.6,M,-34.4,M,,*52
GPGGA,135219.000,4308.7218,N,07729.1373,W,1,09,1.06,129.8,M,-34.4,M,,*5F
GPGGA,135219.250,4308.7218,N,07729.1395,W,1,09,1.06,129.9,M,-34.4,M,,*51
GPGGA,135219.500,4308.7219,N,07729.1417,W,1,09,1.06,130.0,M,-34.4,M,,*5E
GPGGA,135219.750,4308.7220,N,07729.1440,W,1,09,1.06,130.1,M,-34.4,M,,*50
GPGGA,135220.250,4308.7221,N,07729.1485,W,1,09,1.06,130.2,M,-34.4,M,,*54
GPGGA,135220.750,4308.7223,N,07729.1529,W,1,09,1.06,130.1,M,-34.4,M,,*57
GPGGA,135221.250,4308.7224,N,07729.1573,W,1,09,1.06,130.1,M,-34.4,M,,*5B
GPGGA,135221.750,4308.7225,N,07729.1618,W,1,09,1.06,130.1,M,-34.4,M,,*51
GPGGA,135222.250,4308.7226,N,07729.1661,W,1,09,1.06,130.1,M,-34.4,M,,*5A
GPGGA,135222.750,4308.7226,N,07729.1702,W,1,09,1.06,130.0,M,-34.4,M,,*5A
GPGGA,135223.250,4308.7227,N,07729.1744,W,1,09,1.06,130.0,M,-34.4,M,,*5D
GPGGA,135223.750,4308.7228,N,07729.1786,W,1,09,1.06,129.9,M,-34.4,M,,*58
