0,1,2,3,4,5,6,7,8,9,10,11,12
GPRMC,144556.250,A,4305.7774,N,07734.6475,W,8.13,271.69,080925,,,"D*78
"
GPRMC,144556.750,A,4305.7780,N,07734.6492,W,7.54,291.52,080925,,,"D*75
"
GPRMC,144557.250,A,4305.7792,N,07734.6506,W,8.42,319.14,080925,,,"D*75
"
GPRMC,144557.750,A,4305.7806,N,07734.6517,W,9.12,330.68,080925,,,"D*76
"
GPRMC,144558.250,A,4305.7817,N,07734.6523,W,8.60,338.17,080925,,,"D*7F
"
GPRMC,144558.750,A,4305.7830,N,07734.6529,W,8.81,340.12,080925,,,"D*70
"
GPRMC,144559.250,A,4305.7844,N,07734.6536,W,9.36,337.19,080925,,,"D*7F
"
GPRMC,144559.750,A,4305.7857,N,07734.6544,W,9.22,330.69,080925,,,"D*78
"
GPRMC,144600.250,A,4305.7869,N,07734.6554,W,9.34,320.86,080925,,,"D*79
"
GPRMC,144600.750,A,4305.7879,N,07734.6567,W,9.57,312.76,080925,,,"D*76
"
GPRMC,144601.250,A,4305.7890,N,07734.6583,W,10.09,304.47,080925,,,"D*49
"
GPRMC,144601.750,A,4305.7898,N,07734.6600,W,10.57,300.47,080925,,,"D*43
"
GPRMC,144602.250,A,4305.7904,N,07734.6618,W,10.58,295.91,080925,,,"D*41
"
GPRMC,144602.750,A,4305.7908,N,07734.6634,W,10.30,289.37,080925,,,"D*49
"
GPRMC,144603.250,A,4305.7911,N,07734.6655,W,9.97,277.52,080925,,,"D*75
"
GPRMC,144603.750,A,4305.7910,N,07734.6674,W,9.97,273.17,080925,,,"D*77
"
GPRMC,144604.250,A,4305.7908,N,07734.6692,W,9.67,268.95,080925,,,"D*7B
"
GPRMC,144604.750,A,4305.7907,N,07734.6712,W,10.03,262.56,080925,,,"D*47
"
GPRMC,144605.250,A,4305.7903,N,07734.6729,W,9.13,250.26,080925,,,"D*70
"
GPRMC,144605.750,A,4305.7898,N,07734.6748,W,9.89,244.31,080925,,,"A*74
"
GPRMC,144606.250,A,4305.7892,N,07734.6762,W,9.17,235.65,080925,,,"A*70
"
GPRMC,144606.750,A,4305.7885,N,07734.6773,W,8.84,223.34,080925,,,"A*7B
"
GPRMC,144607.250,A,4305.7875,N,07734.6782,W,9.07,213.76,080925,,,"A*71
"
GPRMC,144607.750,A,4305.7864,N,07734.6790,W,9.27,205.44,080925,,,"A*73
"
GPRMC,144608.250,A,4305.7850,N,07734.6796,W,9.53,197.46,080925,,,"A*71
"
GPRMC,144608.750,A,4305.7836,N,07734.6798,W,9.60,192.79,080925,,,"A*73
"
GPRMC,144609.250,A,4305.7822,N,07734.6801,W,9.82,187.36,080925,,,"A*7E
"
GPRMC,144609.750,A,4305.7808,N,07734.6803,W,9.89,182.69,080925,,,"A*75
"
GPRMC,144610.250,A,4305.7793,N,07734.6806,W,10.10,180.06,080925,,,"A*43
"
GPRMC,144610.750,A,4305.7777,N,07734.6809,W,9.91,175.20,080925,,,"A*7C
"
GPRMC,144611.250,A,4305.7763,N,07734.6807,W,9.94,171.47,080925,,,"A*73
"
GPRMC,144611.750,A,4305.7749,N,07734.6806,W,10.21,168.95,080925,,,"A*4E
"
GPRMC,144612.250,A,4305.7735,N,07734.6802,W,10.37,162.36,080925,,,"A*43
"
GPRMC,144612.750,A,4305.7722,N,07734.6795,W,10.20,154.62,080925,,,"A*43
"
GPRMC,144613.250,A,4305.7710,N,07734.6784,W,9.77,142.21,080925,,,"A*7C
"
GPRMC,144613.750,A,4305.7700,N,07734.6770,W,10.01,132.45,080925,,,"A*4F
"
GPRMC,144614.250,A,4305.7692,N,07734.6752,W,10.75,120.87,080925,,,"A*49
"
GPRMC,144614.750,A,4305.7686,N,07734.6729,W,11.03,109.92,080925,,,"A*4A
"
GPRMC,144615.250,A,4305.7682,N,07734.6708,W,11.29,105.17,080925,,,"A*40
"
GPRMC,144615.750,A,4305.7679,N,07734.6686,W,11.30,102.38,080925,,,"A*44
"
GPRMC,144616.250,A,4305.7675,N,07734.6663,W,11.09,102.92,080925,,,"A*4F
"
GPRMC,144616.750,A,4305.7671,N,07734.6641,W,11.39,105.25,080925,,,"A*46
"
GPRMC,144617.250,A,4305.7665,N,07734.6618,W,11.71,109.50,080925,,,"A*49
"
GPRMC,144617.750,A,4305.7657,N,07734.6596,W,11.70,114.47,080925,,,"A*43
"
GPRMC,144618.250,A,4305.7648,N,07734.6572,W,11.76,121.96,080925,,,"A*41
"
GPRMC,144618.750,A,4305.7638,N,07734.6553,W,12.03,127.65,080925,,,"A*4B
"
GPRMC,144619.250,A,4305.7624,N,07734.6535,W,12.43,136.12,080925,,,"A*46
"
GPRMC,144619.750,A,4305.7609,N,07734.6519,W,12.73,143.76,080925,,,"A*41
"
GPRMC,144620.250,A,4305.7593,N,07734.6505,W,13.35,147.88,080925,,,"A*45
"
GPRMC,144620.750,A,4305.7577,N,07734.6493,W,13.30,150.94,080925,,,"A*4A
"
GPRMC,144621.250,A,4305.7560,N,07734.6482,W,13.22,153.97,080925,,,"A*4B
"
GPRMC,144621.750,A,4305.7543,N,07734.6474,W,12.83,160.20,080925,,,"A*40
"
GPRMC,144622.250,A,4305.7525,N,07734.6465,W,12.51,163.38,080925,,,"A*43
"
GPRMC,144622.750,A,4305.7507,N,07734.6462,W,12.49,172.96,080925,,,"A*4C
"
GPRMC,144623.250,A,4305.7488,N,07734.6462,W,12.49,180.33,080925,,,"A*4C
"
GPRMC,144623.750,A,4305.7469,N,07734.6462,W,12.47,182.98,080925,,,"A*4B
"
GPRMC,144624.250,A,4305.7451,N,07734.6464,W,12.49,185.74,080925,,,"A*4F
"
GPRMC,144624.750,A,4305.7433,N,07734.6468,W,12.53,185.29,080925,,,"A*41
"
GPRMC,144625.250,A,4305.7414,N,07734.6470,W,12.60,183.54,080925,,,"A*45
"
GPRMC,144625.750,A,4305.7396,N,07734.6472,W,12.62,181.61,080925,,,"A*49
"
GPRMC,144626.250,A,4305.7372,N,07734.6473,W,13.32,179.65,080925,,,"A*43
"
GPRMC,144626.750,A,4305.7354,N,07734.6474,W,13.19,179.66,080925,,,"A*4F
"
GPRMC,144627.250,A,4305.7333,N,07734.6472,W,13.23,177.60,080925,,,"A*4D
"
GPRMC,144627.750,A,4305.7315,N,07734.6471,W,12.23,177.57,080925,,,"A*4A
"
GPRMC,144628.250,A,4305.7300,N,07734.6471,W,11.83,180.64,080925,,,"A*45
"
GPRMC,144628.750,A,4305.7285,N,07734.6471,W,11.48,181.97,080925,,,"A*46
"
GPRMC,144629.250,A,4305.7270,N,07734.6471,W,11.31,184.61,080925,,,"A*4A
"
GPRMC,144629.750,A,4305.7254,N,07734.6473,W,11.18,189.88,080925,,,"A*4A
"
GPRMC,144630.250,A,4305.7240,N,07734.6477,W,10.95,197.52,080925,,,"A*4A
"
GPRMC,144630.750,A,4305.7226,N,07734.6485,W,10.79,203.99,080925,,,"A*49
"
GPRMC,144631.250,A,4305.7213,N,07734.6494,W,10.66,210.96,080925,,,"A*48
"
GPRMC,144631.750,A,4305.7199,N,07734.6506,W,10.72,215.64,080925,,,"A*4B
"
GPRMC,144632.250,A,4305.7187,N,07734.6518,W,10.75,217.20,080925,,,"A*48
"
GPRMC,144632.750,A,4305.7175,N,07734.6532,W,10.78,218.96,080925,,,"A*47
"
GPRMC,144633.250,A,4305.7161,N,07734.6551,W,11.84,223.36,080925,,,"A*43
"
GPRMC,144633.750,A,4305.7147,N,07734.6574,W,12.55,227.32,080925,,,"A*4A
"
GPRMC,144634.250,A,4305.7137,N,07734.6598,W,12.34,230.88,080925,,,"A*4D
"
GPRMC,144634.750,A,4305.7129,N,07734.6620,W,11.53,234.51,080925,,,"A*45
"
GPRMC,144635.250,A,4305.7120,N,07734.6639,W,11.14,238.07,080925,,,"A*4C
"
GPRMC,144635.750,A,4305.7114,N,07734.6662,W,11.22,244.14,080925,,,"A*4C
"
GPRMC,144636.250,A,4305.7108,N,07734.6683,W,10.77,248.56,080925,,,"A*43
"
GPRMC,144636.750,A,4305.7105,N,07734.6703,W,9.99,257.68,080925,,,"A*79
"
GPRMC,144637.250,A,4305.7106,N,07734.6722,W,9.55,268.90,080925,,,"A*76
"
GPRMC,144637.750,A,4305.7114,N,07734.6738,W,8.40,289.36,080925,,,"A*7D
"
GPRMC,144638.250,A,4305.7126,N,07734.6751,W,9.07,313.71,080925,,,"A*7A
"
GPRMC,144638.750,A,4305.7142,N,07734.6763,W,10.16,328.95,080925,,,"A*46
"
GPRMC,144639.250,A,4305.7158,N,07734.6770,W,10.39,337.75,080925,,,"A*46
"
GPRMC,144639.750,A,4305.7176,N,07734.6776,W,11.31,349.44,080925,,,"A*4B
"
GPRMC,144640.250,A,4305.7193,N,07734.6776,W,12.25,356.72,080925,,,"A*46
"
GPRMC,144640.750,A,4305.7213,N,07734.6775,W,12.83,358.96,080925,,,"A*43
"
GPRMC,144641.250,A,4305.7235,N,07734.6774,W,13.45,359.84,080925,,,"A*4B
"
GPRMC,144641.750,A,4305.7262,N,07734.6767,W,13.68,359.51,080925,,,"A*49
"
GPRMC,144642.250,A,4305.7286,N,07734.6765,W,14.02,358.45,080925,,,"A*48
"
GPRMC,144642.750,A,4305.7308,N,07734.6764,W,14.04,358.74,080925,,,"A*4F
"
GPRMC,144643.250,A,4305.7329,N,07734.6764,W,13.65,356.07,080925,,,"A*42
"
GPRMC,144643.750,A,4305.7350,N,07734.6765,W,13.98,354.89,080925,,,"A*4E
"
GPRMC,144644.250,A,4305.7373,N,07734.6768,W,14.65,353.80,080925,,,"A*4B
"
GPRMC,144644.750,A,4305.7395,N,07734.6769,W,14.89,355.28,080925,,,"A*41
"
GPRMC,144645.250,A,4305.7417,N,07734.6768,W,14.07,357.72,080925,,,"A*42
"
GPRMC,144645.750,A,4305.7436,N,07734.6769,W,14.40,357.93,080925,,,"A*49
"
GPRMC,144646.250,A,4305.7457,N,07734.6770,W,14.67,357.85,080925,,,"A*42
"
GPRMC,144646.750,A,4305.7477,N,07734.6770,W,14.60,358.48,080925,,,"A*4C
"
GPRMC,144647.250,A,4305.7498,N,07734.6771,W,14.55,357.95,080925,,,"A*41
"
GPRMC,144647.750,A,4305.7518,N,07734.6771,W,14.44,357.52,080925,,,"A*46
"
GPRMC,144648.250,A,4305.7539,N,07734.6772,W,14.43,357.27,080925,,,"A*49
"
GPRMC,144648.750,A,4305.7559,N,07734.6774,W,14.27,356.65,080925,,,"A*49
"
GPRMC,144649.250,A,4305.7580,N,07734.6775,W,14.08,356.41,080925,,,"A*43
"
GPRMC,144649.750,A,4305.7601,N,07734.6777,W,13.63,355.55,080925,,,"A*42
"
GPRMC,144650.250,A,4305.7622,N,07734.6778,W,13.60,354.74,080925,,,"A*40
"
GPRMC,144650.750,A,4305.7641,N,07734.6781,W,13.40,354.13,080925,,,"A*45
"
GPRMC,144651.250,A,4305.7660,N,07734.6783,W,12.97,353.34,080925,,,"A*49
"
GPRMC,144651.750,A,4305.7678,N,07734.6786,W,12.95,353.77,080925,,,"A*45
"
GPRMC,144652.250,A,4305.7697,N,07734.6788,W,13.18,353.97,080925,,,"A*46
"
GPRMC,144652.750,A,4305.7716,N,07734.6790,W,13.28,354.42,080925,,,"A*4E
"
GPRMC,144653.250,A,4305.7735,N,07734.6792,W,13.24,353.86,080925,,,"A*4A
"
GPRMC,144653.750,A,4305.7754,N,07734.6795,W,13.19,353.40,080925,,,"A*4B
"
GPRMC,144654.250,A,4305.7773,N,07734.6798,W,13.00,353.61,080925,,,"A*4A
"
GPRMC,144654.750,A,4305.7792,N,07734.6800,W,13.36,354.53,080925,,,"A*4D
"
GPRMC,144655.250,A,4305.7812,N,07734.6802,W,13.48,354.44,080925,,,"A*43
"
GPRMC,144655.750,A,4305.7831,N,07734.6804,W,13.49,354.44,080925,,,"A*40
"
GPRMC,144656.250,A,4305.7850,N,07734.6806,W,13.40,354.24,080925,,,"A*4C
"
GPRMC,144656.750,A,4305.7869,N,07734.6804,W,12.55,356.17,080925,,,"A*46
"
GPRMC,144657.250,A,4305.7883,N,07734.6806,W,12.59,356.60,080925,,,"A*48
"
GPRMC,144657.750,A,4305.7900,N,07734.6807,W,12.53,356.97,080925,,,"A*44
"
GPRMC,144658.250,A,4305.7917,N,07734.6809,W,11.89,354.94,080925,,,"A*43
"
GPRMC,144658.750,A,4305.7934,N,07734.6811,W,11.79,352.07,080925,,,"A*4D
"
GPRMC,144659.250,A,4305.7950,N,07734.6815,W,11.07,348.53,080925,,,"A*4C
"
GPRMC,144659.750,A,4305.7964,N,07734.6821,W,10.47,340.49,080925,,,"A*4F
"
GPRMC,144700.250,A,4305.7978,N,07734.6831,W,10.42,326.80,080925,,,"A*4B
"
GPRMC,144700.750,A,4305.7988,N,07734.6844,W,10.20,315.22,080925,,,"A*4F
"
GPRMC,144701.250,A,4305.7996,N,07734.6860,W,10.30,301.43,080925,,,"A*41
"
GPRMC,144701.750,A,4305.8004,N,07734.6877,W,10.00,300.89,080925,,,"A*4B
"
GPRMC,144702.250,A,4305.8010,N,07734.6892,W,9.36,303.30,080925,,,"A*7F
"
GPRMC,144702.750,A,4305.8016,N,07734.6907,W,9.31,299.66,080925,,,"A*77
"
GPRMC,144703.250,A,4305.8021,N,07734.6925,W,9.20,296.00,080925,,,"A*78
"
GPRMC,144703.750,A,4305.8022,N,07734.6949,W,11.07,280.11,080925,,,"A*4F
"
GPRMC,144704.250,A,4305.8022,N,07734.6972,W,11.50,275.86,080925,,,"A*43
"
GPRMC,144704.750,A,4305.8021,N,07734.6998,W,11.27,274.66,080925,,,"A*4E
"
GPRMC,144705.250,A,4305.8017,N,07734.7023,W,10.83,273.13,080925,,,"A*4D
"
GPRMC,144705.750,A,4305.8015,N,07734.7045,W,10.33,273.22,080925,,,"A*43
"
GPRMC,144706.250,A,4305.8015,N,07734.7066,W,10.00,276.09,080925,,,"A*48
"
GPRMC,144706.750,A,4305.8015,N,07734.7086,W,9.85,276.83,080925,,,"A*74
"
GPRMC,144707.250,A,4305.8015,N,07734.7105,W,9.63,276.62,080925,,,"A*7D
"
GPRMC,144707.750,A,4305.8016,N,07734.7124,W,9.56,275.37,080925,,,"A*7D
"
GPRMC,144708.250,A,4305.8017,N,07734.7141,W,9.17,274.46,080925,,,"A*77
"
GPRMC,144708.750,A,4305.8012,N,07734.7156,W,9.25,264.74,080925,,,"A*70
"
GPRMC,144709.250,A,4305.8012,N,07734.7173,W,9.01,270.43,080925,,,"A*74
"
GPRMC,144709.750,A,4305.8012,N,07734.7190,W,8.90,269.96,080925,,,"A*75
"
GPRMC,144710.250,A,4305.8009,N,07734.7206,W,8.91,263.56,080925,,,"A*79
"
GPRMC,144710.750,A,4305.8007,N,07734.7223,W,8.91,261.67,080925,,,"A*75
"
GPRMC,144711.250,A,4305.8004,N,07734.7240,W,8.96,257.30,080925,,,"A*77
"
GPRMC,144711.750,A,4305.8000,N,07734.7256,W,9.01,251.92,080925,,,"A*70
"
GPRMC,144712.250,A,4305.7991,N,07734.7266,W,8.07,226.57,080925,,,"A*75
"
GPRMC,144712.750,A,4305.7981,N,07734.7271,W,8.27,205.55,080925,,,"A*76
"
GPRMC,144713.250,A,4305.7969,N,07734.7276,W,9.04,187.54,080925,,,"A*7B
"
GPRMC,144713.750,A,4305.7956,N,07734.7278,W,9.04,180.56,080925,,,"A*79
"
GPRMC,144714.250,A,4305.7944,N,07734.7274,W,8.83,163.70,080925,,,"A*73
"
GPRMC,144714.750,A,4305.7936,N,07734.7264,W,8.19,144.35,080925,,,"A*75
"
GPRMC,144715.250,A,4305.7930,N,07734.7251,W,8.13,128.72,080925,,,"A*72
"
GPRMC,144715.750,A,4305.7922,N,07734.7235,W,8.72,122.74,080925,,,"A*7D
"
GPRMC,144716.250,A,4305.7914,N,07734.7216,W,9.14,118.48,080925,,,"A*78
"
GPRMC,144716.750,A,4305.7909,N,07734.7197,W,9.22,113.63,080925,,,"A*7C
"
GPRMC,144717.250,A,4305.7905,N,07734.7177,W,9.61,109.40,080925,,,"A*77
"
GPRMC,144717.750,A,4305.7899,N,07734.7158,W,9.67,114.48,080925,,,"A*79
"
GPRMC,144718.250,A,4305.7893,N,07734.7140,W,9.66,115.58,080925,,,"A*71
"
GPRMC,144718.750,A,4305.7888,N,07734.7121,W,9.61,111.01,080925,,,"A*76
"
GPRMC,144719.250,A,4305.7883,N,07734.7104,W,9.50,113.86,080925,,,"A*71
"
GPRMC,144719.750,A,4305.7875,N,07734.7084,W,9.74,113.18,080925,,,"A*75
"
GPRMC,144720.250,A,4305.7866,N,07734.7057,W,9.78,109.61,080925,,,"A*7F
"
GPRMC,144720.750,A,4305.7862,N,07734.7033,W,9.86,108.95,080925,,,"A*77
"
GPRMC,144721.250,A,4305.7857,N,07734.7013,W,9.91,112.72,080925,,,"A*73
"
GPRMC,144721.750,A,4305.7851,N,07734.6994,W,9.70,120.02,080925,,,"A*7E
"
GPRMC,144722.250,A,4305.7840,N,07734.6983,W,8.89,138.07,080925,,,"A*75
"
GPRMC,144722.750,A,4305.7830,N,07734.6971,W,9.31,145.39,080925,,,"A*7F
"
GPRMC,144723.250,A,4305.7818,N,07734.6960,W,9.56,149.77,080925,,,"A*76
"
GPRMC,144723.750,A,4305.7804,N,07734.6952,W,10.00,155.41,080925,,,"A*4C
"
GPRMC,144724.250,A,4305.7789,N,07734.6943,W,10.32,159.61,080925,,,"A*4B
"
GPRMC,144724.750,A,4305.7772,N,07734.6934,W,10.63,160.81,080925,,,"A*4A
"
GPRMC,144725.250,A,4305.7758,N,07734.6928,W,10.33,163.00,080925,,,"A*44
"
GPRMC,144725.750,A,4305.7745,N,07734.6923,W,10.20,162.14,080925,,,"A*40
"
GPRMC,144726.250,A,4305.7730,N,07734.6919,W,10.53,164.84,080925,,,"A*46
"
GPRMC,144726.750,A,4305.7714,N,07734.6917,W,11.00,168.52,080925,,,"A*4B
"
GPRMC,144727.250,A,4305.7699,N,07734.6916,W,11.05,170.45,080925,,,"A*40
"
GPRMC,144727.750,A,4305.7685,N,07734.6912,W,11.02,166.50,080925,,,"A*48
"
GPRMC,144728.250,A,4305.7668,N,07734.6910,W,11.70,160.36,080925,,,"A*40
"
GPRMC,144728.750,A,4305.7653,N,07734.6904,W,11.71,154.90,080925,,,"A*42
"
GPRMC,144729.250,A,4305.7635,N,07734.6892,W,12.12,148.59,080925,,,"A*46
"
GPRMC,144729.750,A,4305.7621,N,07734.6876,W,11.90,142.45,080925,,,"A*42
"
GPRMC,144730.250,A,4305.7608,N,07734.6862,W,11.62,137.75,080925,,,"A*4D
"
GPRMC,144730.750,A,4305.7595,N,07734.6845,W,11.61,135.69,080925,,,"A*46
"
GPRMC,144731.250,A,4305.7582,N,07734.6830,W,11.62,139.60,080925,,,"A*40
"
GPRMC,144731.750,A,4305.7569,N,07734.6817,W,10.40,144.61,080925,,,"A*4F
"
GPRMC,144732.250,A,4305.7557,N,07734.6807,W,9.65,154.20,080925,,,"A*7E
"
GPRMC,144732.750,A,4305.7545,N,07734.6804,W,8.44,165.73,080925,,,"A*7D
"
GPRMC,144733.250,A,4305.7534,N,07734.6809,W,7.39,186.86,080925,,,"A*70
"
GPRMC,144733.750,A,4305.7523,N,07734.6822,W,8.15,215.21,080925,,,"A*7F
"
GPRMC,144734.250,A,4305.7513,N,07734.6838,W,8.79,228.90,080925,,,"A*7B
"
GPRMC,144734.750,A,4305.7507,N,07734.6855,W,9.00,238.50,080925,,,"A*72
"
GPRMC,144735.250,A,4305.7500,N,07734.6873,W,9.44,239.93,080925,,,"A*7B
"
GPRMC,144735.750,A,4305.7492,N,07734.6886,W,8.73,235.72,080925,,,"D*7D
"
GPRMC,144736.250,A,4305.7481,N,07734.6897,W,7.98,221.24,080925,,,"D*75
"
GPRMC,144736.750,A,4305.7471,N,07734.6906,W,8.01,219.90,080925,,,"D*7D
"
GPRMC,144737.250,A,4305.7462,N,07734.6911,W,7.34,212.23,080925,,,"D*77
"
GPRMC,144737.750,A,4305.7451,N,07734.6916,W,6.89,199.79,080925,,,"D*7D
"
GPRMC,144738.250,A,4305.7441,N,07734.6920,W,6.93,194.03,080925,,,"D*78
"
GPRMC,144738.750,A,4305.7432,N,07734.6919,W,6.27,181.17,080925,,,"D*7D
"
GPRMC,144739.250,A,4305.7424,N,07734.6904,W,6.46,142.51,080925,,,"D*78
"
GPRMC,144739.750,A,4305.7412,N,07734.6891,W,7.80,139.56,080925,,,"D*75
"
GPRMC,144740.250,A,4305.7401,N,07734.6873,W,9.13,136.46,080925,,,"D*7A
"
GPRMC,144740.750,A,4305.7394,N,07734.6853,W,8.67,127.32,080925,,,"D*77
"
GPRMC,144741.250,A,4305.7387,N,07734.6833,W,9.36,125.38,080925,,,"D*7A
"
GPRMC,144741.750,A,4305.7374,N,07734.6821,W,9.59,138.51,080925,,,"D*7A
"
GPRMC,144742.250,A,4305.7362,N,07734.6808,W,10.16,145.18,080925,,,"D*44
"
GPRMC,144742.750,A,4305.7350,N,07734.6793,W,10.25,146.54,080925,,,"D*46
"
GPRMC,144743.250,A,4305.7336,N,07734.6783,W,10.26,155.04,080925,,,"D*47
"
GPRMC,144743.750,A,4305.7321,N,07734.6765,W,10.52,157.83,080925,,,"D*42
"
GPRMC,144744.250,A,4305.7305,N,07734.6756,W,11.05,163.25,080925,,,"D*4E
"
GPRMC,144744.750,A,4305.7287,N,07734.6752,W,11.77,167.54,080925,,,"D*43
"
GPRMC,144745.250,A,4305.7267,N,07734.6746,W,12.16,169.88,080925,,,"D*47
"
GPRMC,144745.750,A,4305.7246,N,07734.6743,W,12.33,171.68,080925,,,"D*44
"
GPRMC,144746.250,A,4305.7227,N,07734.6739,W,12.02,169.56,080925,,,"D*4E
"
GPRMC,144746.750,A,4305.7210,N,07734.6739,W,11.60,171.60,080925,,,"D*44
"
GPRMC,144747.250,A,4305.7195,N,07734.6737,W,10.91,169.95,080925,,,"D*4C
"
GPRMC,144747.750,A,4305.7179,N,07734.6736,W,10.68,174.63,080925,,,"D*49
"
GPRMC,144748.250,A,4305.7164,N,07734.6739,W,10.07,184.26,080925,,,"D*47
"
GPRMC,144748.750,A,4305.7151,N,07734.6742,W,9.11,190.59,080925,,,"D*7A
"
GPRMC,144749.250,A,4305.7139,N,07734.6751,W,8.86,197.27,080925,,,"D*73
"
GPRMC,144749.750,A,4305.7124,N,07734.6773,W,10.48,215.60,080925,,,"D*4B
"
GPRMC,144750.250,A,4305.7113,N,07734.6791,W,10.23,226.02,080925,,,"D*47
"
GPRMC,144750.750,A,4305.7105,N,07734.6811,W,11.14,232.59,080925,,,"D*4C
"
GPRMC,144751.250,A,4305.7101,N,07734.6842,W,12.37,239.35,080925,,,"D*49
"
GPRMC,144751.750,A,4305.7084,N,07734.6867,W,12.22,242.67,080925,,,"D*48
"
GPRMC,144752.250,A,4305.7073,N,07734.6887,W,11.58,246.50,080925,,,"D*46
"
GPRMC,144752.750,A,4305.7073,N,07734.6907,W,10.81,248.49,080925,,,"D*49
"
GPRMC,144753.250,A,4305.7073,N,07734.6925,W,10.19,251.40,080925,,,"D*4D
"
GPRMC,144753.750,A,4305.7074,N,07734.6949,W,10.33,254.03,080925,,,"D*4F
"
GPRMC,144754.250,A,4305.7072,N,07734.6969,W,9.55,257.18,080925,,,"D*78
"
GPRMC,144754.750,A,4305.7071,N,07734.6984,W,8.64,257.54,080925,,,"D*76
"
GPRMC,144755.250,A,4305.7069,N,07734.6998,W,7.96,256.53,080925,,,"D*72
"
GPRMC,144755.750,A,4305.7081,N,07734.7011,W,6.79,269.81,080925,,,"D*7B
"
GPRMC,144756.250,A,4305.7090,N,07734.7024,W,6.73,293.62,080925,,,"D*79
"
GPRMC,144756.750,A,4305.7106,N,07734.7038,W,6.91,309.92,080925,,,"D*7E
"
GPRMC,144757.250,A,4305.7113,N,07734.7047,W,6.84,319.01,080925,,,"D*79
"
GPRMC,144757.750,A,4305.7122,N,07734.7052,W,7.19,332.57,080925,,,"D*75
"
GPRMC,144758.250,A,4305.7136,N,07734.7054,W,8.11,345.93,080925,,,"D*73
"
GPRMC,144758.750,A,4305.7156,N,07734.7057,W,9.00,349.13,080925,,,"D*76
"
GPRMC,144759.250,A,4305.7187,N,07734.7057,W,9.61,351.77,080925,,,"D*72
"
GPRMC,144759.750,A,4305.7213,N,07734.7060,W,10.13,353.13,080925,,,"D*40
"
GPRMC,144800.250,A,4305.7236,N,07734.7062,W,10.62,353.45,080925,,,"D*46
"
GPRMC,144800.750,A,4305.7260,N,07734.7065,W,11.13,354.49,080925,,,"D*4B
"
GPRMC,144801.250,A,4305.7283,N,07734.7068,W,11.38,355.60,080925,,,"D*4C
"
GPRMC,144801.750,A,4305.7306,N,07734.7070,W,12.05,357.83,080925,,,"D*4E
"
GPRMC,144802.250,A,4305.7327,N,07734.7071,W,12.46,358.21,080925,,,"D*4A
"
GPRMC,144802.750,A,4305.7346,N,07734.7071,W,12.47,357.99,080925,,,"D*45
"
GPRMC,144803.250,A,4305.7367,N,07734.7072,W,12.71,357.21,080925,,,"D*47
"
GPRMC,144803.750,A,4305.7389,N,07734.7073,W,13.51,357.58,080925,,,"D*4E
"
GPRMC,144804.250,A,4305.7413,N,07734.7074,W,14.10,357.68,080925,,,"D*4E
"
GPRMC,144804.750,A,4305.7434,N,07734.7076,W,14.01,357.20,080925,,,"D*40
"
GPRMC,144805.250,A,4305.7455,N,07734.7077,W,14.05,357.46,080925,,,"D*46
"
GPRMC,144805.750,A,4305.7478,N,07734.7078,W,14.39,357.35,080925,,,"D*48
"
GPRMC,144806.250,A,4305.7501,N,07734.7079,W,14.78,357.16,080925,,,"D*44
"
GPRMC,144806.750,A,4305.7526,N,07734.7079,W,14.76,356.34,080925,,,"D*4B
"
GPRMC,144807.250,A,4305.7553,N,07734.7079,W,14.99,355.75,080925,,,"D*4A
"
GPRMC,144807.750,A,4305.7579,N,07734.7080,W,15.03,354.94,080925,,,"D*4D
"
GPRMC,144808.250,A,4305.7605,N,07734.7080,W,15.13,355.13,080925,,,"D*40
"
GPRMC,144808.750,A,4305.7631,N,07734.7082,W,15.38,354.80,080925,,,"D*42
"
GPRMC,144809.250,A,4305.7656,N,07734.7085,W,15.28,354.16,080925,,,"D*4E
"
GPRMC,144809.750,A,4305.7676,N,07734.7085,W,14.62,354.77,080925,,,"D*41
"
GPRMC,144810.250,A,4305.7694,N,07734.7085,W,14.05,354.82,080925,,,"D*4B
"
GPRMC,144810.750,A,4305.7715,N,07734.7086,W,14.29,354.26,080925,,,"D*45
"
GPRMC,144811.250,A,4305.7736,N,07734.7087,W,14.53,354.08,080925,,,"D*40
"
GPRMC,144811.750,A,4305.7755,N,07734.7088,W,14.29,354.60,080925,,,"D*4C
"
GPRMC,144812.250,A,4305.7775,N,07734.7090,W,14.12,355.14,080925,,,"D*4B
"
GPRMC,144812.750,A,4305.7795,N,07734.7091,W,14.08,354.49,080925,,,"D*43
"
GPRMC,144813.250,A,4305.7816,N,07734.7091,W,14.01,355.15,080925,,,"D*42
"
GPRMC,144813.750,A,4305.7835,N,07734.7093,W,13.95,355.07,080925,,,"D*4D
"
GPRMC,144814.250,A,4305.7852,N,07734.7094,W,13.41,354.72,080925,,,"D*43
"
GPRMC,144814.750,A,4305.7871,N,07734.7097,W,13.21,353.19,080925,,,"D*48
"
GPRMC,144815.250,A,4305.7886,N,07734.7098,W,12.68,353.76,080925,,,"D*4E
"
GPRMC,144815.750,A,4305.7902,N,07734.7100,W,12.40,353.36,080925,,,"D*48
"
GPRMC,144816.250,A,4305.7918,N,07734.7099,W,11.95,352.56,080925,,,"D*48
"
GPRMC,144816.750,A,4305.7934,N,07734.7101,W,11.51,352.27,080925,,,"D*4D
"
GPRMC,144817.250,A,4305.7949,N,07734.7102,W,10.88,351.85,080925,,,"D*4E
"
